codBairro,bairro,codLocalidade,municipio,codMunicipioIBGE
27550,VILA POMAR,676,Mogi das Cruzes,3530607
27551,Vila Pompéia,2536,Campo Largo,4104204
27552,Vila Pompéia,861,Campinas,3509502
27553,Vila Pompéia,531,Ribeirão Preto,3543402
27554,Vila Pompéia,412,São Paulo,3550308
27555,VILA PONTA PORÃ,1784,Cachoeirinha,4303103
27556,VILA PONTE DE CAMPINAS,696,Jundiaí,3525904
27557,VILA PONTE NOVA,839,Cubatão,3513504
27558,Jardim Irmã Dolores,419,São Vicente,3551009
27559,VILA PONTE RASA,412,São Paulo,3550308
27560,VILA PONTES,952,Birigüi,3506508
27561,VILA PONTILHÃO,838,Cruzeiro,3513405
27562,VILA POPI,686,Jandira,3525003
27563,VILA POPULAR,3527,Campo Grande,5002704
27564,VILA POPULAR,3539,Dourados,5003702
27565,VILA POPULAR,3503,Três Lagoas,5008305
27566,VILA POPULAR,2882,Olinda,2609600
27568,VILA POPULAR,946,Bauru,3506003
27569,VILA POPULAR,732,Itapetininga,3522307
27570,VILA POPULAR,741,Itaquaquecetuba,3523107
27571,VILA POPULAR,412,São Paulo,3550308
27572,VILA POPULAR,347,Várzea Paulista,3556503
27574,VILA POPULAR MUNIR CALIXTO,4874,Anápolis,5201108
27575,VILA POROXO,3379,Rondonópolis,5107602
27576,VILA PORTES,2478,Foz do Iguaçu,4108304
27577,VILA PORTO,943,Barueri,3505708
27579,VILA PORTUGAL,412,São Paulo,3550308
27580,VILA PORTUGUESA,412,São Paulo,3550308
27581,VILA PORTUGUESA,4779,Luziânia,5212501
27582,VILA POSSE,2126,Nova Iguaçu,3303500
27584,VILA POUPANÇA,444,Santana de Parnaíba,3547304
27585,VILA POUSO ALEGRE,943,Barueri,3505708
27587,VILA PRADO,732,Itapetininga,3522307
27588,VILA PRADO,458,São Carlos,3548906
27589,VILA PRADO,412,São Paulo,3550308
27590,VILA PRAIA,412,São Paulo,3550308
27592,VILA PRATA,2529,Cambé,4103701
27593,VILA PREL,412,São Paulo,3550308
27596,VILA PRESIDENTE VARGAS,3625,Uberaba,3170107
27597,VILA PRESIDENTE WILSON,676,Mogi das Cruzes,3530607
27598,VILA PRESTES,732,Itapetininga,3522307
27602,VILA PRIMAVERA,812,Francisco Morato,3516309
27603,VILA PRIMAVERA,706,Limeira,3526902
27605,VILA PRIMAVERA,412,São Paulo,3550308
27606,VILA PRIMAVERA,431,Sorocaba,3552205
27609,VILA PRINCESA ISABEL,696,Jundiaí,3525904
27610,VILA PRINCESA ISABEL,412,São Paulo,3550308
27611,VILA PRINCESA IZABEL,1784,Cachoeirinha,4303103
27612,VILA PRINCIPAL,2173,Barra Mansa,3300407
27613,VILA PRÍNCIPE DE GALES,446,Santo André,3547809
27614,Cidade Industrial,3933,Montes Claros,3143302
27615,VILA PROGREDIOR,412,São Paulo,3550308
27617,VILA PROGRESSO,4773,Jataí,5211909
27618,VILA PROGRESSO,3527,Campo Grande,5002704
27619,VILA PROGRESSO,3539,Dourados,5003702
27620,VILA PROGRESSO,2381,Maringá,4115200
27622,VILA PROGRESSO,2160,Niterói,3303302
27623,Progresso,1757,Cruz Alta,4306106
27624,VILA PROGRESSO,978,Araraquara,3503208
27625,VILA PROGRESSO,925,Assis,3504008
27626,VILA PROGRESSO,861,Campinas,3509502
27627,VILA PROGRESSO,768,Guarulhos,3518800
27628,VILA PROGRESSO,732,Itapetininga,3522307
27629,VILA PROGRESSO,696,Jundiaí,3525904
27630,VILA PROGRESSO,676,Mogi das Cruzes,3530607
27631,VILA PROGRESSO,479,Salto,3545209
27632,VILA PROGRESSO,446,Santo André,3547809
27633,VILA PROGRESSO,454,Santos,3548500
27634,VILA PROGRESSO,431,Sorocaba,3552205
27635,VILA PROGRESSO,342,Valinhos,3556206
27637,VILA PROGRESSO (ZONA LESTE),412,São Paulo,3550308
27638,VILA PROGRESSO (ZONA NORTE),412,São Paulo,3550308
27639,VILA PROGRESSO (ZONA SUL),412,São Paulo,3550308
27640,VILA PROMISSÃO,4689,Rio Verde,5218805
27641,VILA PROOST DE SOUZA,861,Campinas,3509502
27643,VILA PROSPERIDADE,446,Santo André,3547809
27644,VILA PRUDENCIANA,925,Assis,3504008
27645,Vila Prudêncio,4948,Cariacica,3201308
27646,Vila Prudêncio,2322,Paranavaí,4118402
27648,VILA PRUDENTE,508,Presidente Prudente,3541406
27649,VILA PRUDENTE,412,São Paulo,3550308
27650,VILA PRUDENTE DE MORAES,744,Itatiba,3523404
27651,VILA PRUDENTE DE MORAES,749,Itu,3523909
27652,VILA PUREZA,458,São Carlos,3548906
27653,VILA QUAGGIO,946,Bauru,3506003
27655,VILA QUEIROZ,979,Araras,3503307
27657,VILA QUEIROZ,706,Limeira,3526902
27658,VILA QUINTANA,412,São Paulo,3550308
27659,VILA QUINTINO,874,Carapicuíba,3510609
27660,VILA QUINTINO,675,Mococa,3530508
27661,VILA QUINZE DE NOVEMBRO,689,Jaú,3525300
27665,VILA RABELO,3830,Poços de Caldas,3151800
27666,VILA RACHEL,2567,Almirante Tamandaré,4100400
27668,VILA RACHID,768,Guarulhos,3518800
27669,VILA RÁDIO,678,Mogi Mirim,3530805
27670,VILA RAFAEL DE OLIVEIRA,696,Jundiaí,3525904
27672,VILA RAINHO,508,Presidente Prudente,3541406
27673,VILA RAMACIOTTI,342,Valinhos,3556206
27674,VILA RAMALHO,708,Lins,3527108
27675,VILA RAMI,696,Jundiaí,3525904
27676,VILA RAMOS,813,Franco da Rocha,3516408
27677,VILA RAMOS,508,Presidente Prudente,3541406
27678,VILA RAMOS,412,São Paulo,3550308
27679,VILA RAMOS DE FREITAS,508,Presidente Prudente,3541406
27681,Rancho,1757,Cruz Alta,4306106
27682,VILA RANCHO NOVO,2126,Nova Iguaçu,3303500
27683,VILA RANCHO VELHO,458,São Carlos,3548906
27684,VILA RAQUEL,3870,Pará de Minas,3147105
27685,VILA RAQUEL,412,São Paulo,3550308
27687,VILA RAUTER,704,Leme,3526704
27688,VILA RAYCOS,811,Franca,3516200
27689,VILA RAZUK,946,Bauru,3506003
27690,VILA RÉ,412,São Paulo,3550308
27691,VILA REA,567,Poá,3539806
27692,VILA REAL,4950,Colatina,3201506
27693,VILA REAL,4877,Aparecida de Goiânia,5201405
27694,VILA REAL,1298,Chapecó,4204202
27695,VILA REAL,902,Botucatu,3507506
27696,VILA REAL,773,Hortolândia,3519071
27697,VILA REAL,659,Marília,3529005
27698,VILA REAL,663,Mauá,3529401
27699,VILA REAL,435,Suzano,3552502
27700,VILA REAL,347,Várzea Paulista,3556503
27701,VILA REAL,811,Franca,3516200
27702,VILA REAL,562,Pirassununga,3539301
27703,VILA REAL,1320,Balneário Camboriú,4202008
27704,VILA REAL (JUSTINÓPOLIS),3760,Ribeirão das Neves,3154606
27705,VILA REAL CONTINUAÇAO,773,Hortolândia,3519071
27706,VILA REAL DO MOINHO VELHO,857,Embu das Artes,3515004
27707,VILA REAL SANTISTA,773,Hortolândia,3519071
27708,VILA REAL SANTISTA,435,Suzano,3552502
27709,VILA REBOUÇAS,433,Sumaré,3552403
27710,VILA RECANTO PAULISTANO,734,Itapevi,3522505
27711,VILA RECREIO,4358,Betim,3106705
27712,VILA RECREIO,732,Itapetininga,3522307
27713,VILA RECREIO,588,Ourinhos,3534708
27714,Vila Redenção,4818,Goiânia,5208707
27715,Vila Redenção,4541,Imperatriz,2105302
27716,Vila Redenção,562,Pirassununga,3539301
27717,VILA REDENÇÃO I,4541,Imperatriz,2105302
27719,VILA REDENTORA,468,São José do Rio Preto,3549805
27720,VILA REGEDOR,386,Taubaté,3554102
27721,VILA REGENTE FEIJÓ,412,São Paulo,3550308
27722,VILA REGINA,5529,Barreiras,2903201
27723,VILA REGINA,4818,Goiânia,5208707
27724,VILA REGINA,3933,Montes Claros,3143302
27725,VILA REGINA,2580,Apucarana,4101408
27726,VILA REGINA,1784,Cachoeirinha,4303103
27727,VILA REGINA,946,Bauru,3506003
27729,VILA REGINA,857,Embu das Artes,3515004
27730,VILA REGINA,811,Franca,3516200
27731,VILA REGINA,732,Itapetininga,3522307
27732,Vila Regina ( Zona Leste),412,São Paulo,3550308
27733,VILA REGINA CÉLIA,838,Cruzeiro,3513405
27734,VILA REGISTÂNEA,3582,Varginha,3170701
27735,VILA REHDER,960,Americana,3501608
27736,VILA REI,676,Mogi das Cruzes,3530607
27738,VILA REIS,4292,Cataguases,3115300
27740,VILA REIS,732,Itapetininga,3522307
27741,VILA REIS,412,São Paulo,3550308
27742,VILA REMÍGIO,2478,Foz do Iguaçu,4108304
27743,VILA REMO,412,São Paulo,3550308
27744,VILA RENASCENÇA,861,Campinas,3509502
27745,VILA RENASCER,4217,Contagem,3118601
27746,VILA RENATA,768,Guarulhos,3518800
27747,VILA RENATA (VILA XAVIER),978,Araraquara,3503208
27748,VILA RENATO (ZONA LESTE),412,São Paulo,3550308
27749,VILA RENATO (ZONA NORTE),412,São Paulo,3550308
27750,VILA RENOVAÇÃO,4689,Rio Verde,5218805
27751,VILA REPKE,705,Lençóis Paulista,3526803
27752,VILA REPRESA,412,São Paulo,3550308
27754,VILA RESENDE,913,Caçapava,3508504
27755,VILA RESIDENCIAL ISABELA,2580,Apucarana,4101408
27756,VILA RESIDENCIAL ISABELA II,2580,Apucarana,4101408
27757,VILA RESIDENCIAL MALIBU,2580,Apucarana,4101408
27758,VILA RESIDENCIAL PEDRO LUDOVICO,4874,Anápolis,5201108
27759,VILA RESIDENCIAL SÃO DOMINGOS,749,Itu,3523909
27760,VILA RESIDENCIAL TREVISO,706,Limeira,3526902
27761,VILA RESSACA,676,Mogi das Cruzes,3530607
27762,VILA REZENDE,4818,Goiânia,5208707
27763,VILA REZENDE,4292,Cataguases,3115300
27764,VILA REZENDE,811,Franca,3516200
27765,VILA REZENDE,556,Piracicaba,3538709
27766,VILA RIACHUELO,946,Bauru,3506003
27767,VILA RIBAS,733,Itapeva,3522406
27768,VILA RIBEIRO,925,Assis,3504008
27769,VILA RIBEIRO,689,Jaú,3525300
27770,VILA RIBEIRO,367,Araguaína,1702109
27771,VILA RIBEIRO DE BARROS,412,São Paulo,3550308
27772,VILA RICA,5529,Barreiras,2903201
27773,VILA RICA,4947,Cachoeiro de Itapemirim,3201209
27775,VILA RICA,4874,Anápolis,5201108
27777,VILA RICA,4128,Governador Valadares,3127701
27778,VILA RICA,3830,Poços de Caldas,3151800
27779,VILA RICA,3782,Sabará,3156700
27780,VILA RICA,3527,Campo Grande,5002704
27781,VILA RICA,3379,Rondonópolis,5107602
27783,VILA RICA,2899,Jaboatão dos Guararapes,2607901
27784,VILA RICA,2403,Londrina,4113700
27785,VILA RICA,2174,Belford Roxo,3300456
27786,VILA RICA,2107,Volta Redonda,3306305
27789,VILA RICA,965,Andradina,3502101
27790,VILA RICA,861,Campinas,3509502
27791,VILA RICA,732,Itapetininga,3522307
27792,VILA RICA,696,Jundiaí,3525904
27793,VILA RICA,676,Mogi das Cruzes,3530607
27794,VILA RICA,550,Pindamonhangaba,3538006
27796,VILA RICA,469,São José dos Campos,3549904
27797,VILA RICA,412,São Paulo,3550308
27798,VILA RICA,431,Sorocaba,3552205
27799,VILA RICA,435,Suzano,3552502
27800,VILA RICA,768,Guarulhos,3518800
27801,VILA RICA,1298,Chapecó,4204202
27802,VILA RICA,3251,Paragominas,1505502
27803,VILA RICA,4940,Aracruz,3200607
27804,VILA RICA,926,Atibaia,3504107
27806,VILA RICA OURO VERDE,2107,Volta Redonda,3306305
27807,VILA RICARDO,2403,Londrina,4113700
27808,VILA RICCI,677,Mogi Guaçu,3530706
27809,VILA RIO BRANCO,2514,Castro,4104907
27810,VILA RIO BRANCO,960,Americana,3501608
27811,VILA RIO BRANCO,732,Itapetininga,3522307
27812,VILA RIO BRANCO,696,Jundiaí,3525904
27813,VILA RIO BRANCO,412,São Paulo,3550308
27814,VILA RIO DE JANEIRO,768,Guarulhos,3518800
27815,VILA RIO GRANDE,2538,Campo Mourão,4104303
27817,VILA RIO NOVO,930,Avaré,3504503
27818,VILA RISTORI,768,Guarulhos,3518800
27819,VILA RITA,744,Itatiba,3523404
27820,VILA RIVABEM,2536,Campo Largo,4104204
27821,VILA RIZZO,4818,Goiânia,5208707
27822,VILA ROBERTINA,412,São Paulo,3550308
27823,VILA ROBERTO,952,Birigüi,3506508
27824,VILA ROBERTO,677,Mogi Guaçu,3530706
27825,VILA ROBERTO,508,Presidente Prudente,3541406
27826,VILA ROCHA,4689,Rio Verde,5218805
27827,Rocha,1757,Cruz Alta,4306106
27828,VILA ROCHA,946,Bauru,3506003
27829,VILA ROCHA,732,Itapetininga,3522307
27830,VILA ROCHA,706,Limeira,3526902
27831,VILA RODINI,979,Araras,3503307
27832,VILA RODRIGUES,2403,Londrina,4113700
27833,VILA RODRIGUES,1535,Passo Fundo,4314100
27834,VILA RODRIGUES,925,Assis,3504008
27835,VILA RODRIGUES,879,Catanduva,3511102
27837,VILA RODRIGUES,813,Franco da Rocha,3516408
27840,VILA RODRIGUES,353,Votorantim,3557006
27841,VILA RODRIGUES ALVES,902,Botucatu,3507506
27842,VILA ROLÂNDIA,741,Itaquaquecetuba,3523107
27843,VILA ROLIM,686,Jandira,3525003
27844,VILA ROMA,749,Itu,3523909
27845,VILA ROMA,479,Salto,3545209
27847,Villa Romana,4877,Aparecida de Goiânia,5201405
27848,VILA ROMANA,4818,Goiânia,5208707
27849,VILA ROMANA,4157,Divinópolis,3122306
27850,VILA ROMANA,3527,Campo Grande,5002704
27851,VILA ROMANA,838,Cruzeiro,3513405
27852,VILA ROMANA,659,Marília,3529005
27853,VILA ROMANA,567,Poá,3539806
27854,VILA ROMANA,535,Rio Claro,3543907
27855,VILA ROMANA,468,São José do Rio Preto,3549805
27856,VILA ROMANA,412,São Paulo,3550308
27857,VILA ROMANA,398,Tupã,3555000
27858,Jardim Villa Romana,791,Indaiatuba,3520509
27859,VILA ROMANA,3879,Passos,3147907
27860,VILA ROMANO,412,São Paulo,3550308
27861,VILA ROMANÓPOLIS,806,Ferraz de Vasconcelos,3515707
27862,VILA ROMÃO,479,Salto,3545209
27863,VILA ROMERO,412,São Paulo,3550308
27864,VILA ROMI,485,Santa Bárbara D´Oeste,3545803
27867,VILA RONDON,965,Andradina,3502101
27868,VILA ROQUE,412,São Paulo,3550308
27869,VILA RORIZ,4779,Luziânia,5212501
27870,VILA ROSA,4877,Aparecida de Goiânia,5201405
27871,VILA ROSA,4818,Goiânia,5208707
27872,VILA ROSA,3881,Patos de Minas,3148004
27873,VILA ROSA,3539,Dourados,5003702
27874,VILA ROSA,2337,Piraquara,4119509
27876,VILA ROSA,1569,Novo Hamburgo,4313409
27877,VILA ROSA,874,Carapicuíba,3510609
27878,VILA ROSA,813,Franco da Rocha,3516408
27879,VILA ROSA,764,Guaratinguetá,3518404
27880,VILA ROSA,732,Itapetininga,3522307
27881,VILA ROSA,508,Presidente Prudente,3541406
27883,VILA ROSA,412,São Paulo,3550308
27885,VILA ROSA MINELIA,768,Guarulhos,3518800
27886,VILA ROSA MOLLA,412,São Paulo,3550308
27887,VILA ROSA PIRES,3527,Campo Grande,5002704
27888,VILA ROSALI,2120,São João de Meriti,3305109
27889,VILA ROSÁLIA,768,Guarulhos,3518800
27890,VILA ROSALINA,4689,Rio Verde,5218805
27891,VILA ROSALINA,813,Franco da Rocha,3516408
27892,VILA ROSALINA,767,Guarujá,3518701
27893,VILA ROSANA,706,Limeira,3526902
27894,VILA ROSANGELA,925,Assis,3504008
27895,VILA ROSARIA,412,São Paulo,3550308
27896,Vila Rosário,2164,Duque de Caxias,3301702
27897,Vila Rosário,367,Araguaína,1702109
27898,VILA ROSCHEL,412,São Paulo,3550308
27899,VILA ROSEIRA II,412,São Paulo,3550308
27900,VILA ROSELY,3379,Rondonópolis,5107602
27902,VILA ROSEMEIRE,813,Franco da Rocha,3516408
27903,VILA ROSINA,412,São Paulo,3550308
27904,VILA ROSSI,861,Campinas,3509502
27905,VILA ROSSI,812,Francisco Morato,3516309
27906,VILA ROSSI,696,Jundiaí,3525904
27907,VILA ROSSI,469,São José dos Campos,3549904
27908,VILA ROSSI BORGHI E SIQUEIRA,861,Campinas,3509502
27909,VILA RUBENS,4052,Itajubá,3132404
27910,VILA RUBENS,791,Indaiatuba,3520509
27911,VILA RUBENS,732,Itapetininga,3522307
27912,VILA RUBENS,676,Mogi das Cruzes,3530607
27913,VILA RUBI,412,São Paulo,3550308
27914,VILA RUGNA,2581,Arapongas,4101507
27915,Vila Ruy Barbosa,5210,Salvador,2927408
27916,VILA RUI BARBOSA,412,São Paulo,3550308
27917,VILA RURAL,1534,Rio Grande,4315602
27918,VILA RURAL NOVA UKRANIA,2580,Apucarana,4101408
27919,VILA RUTE,2320,Paranaguá,4118204
27920,VILA RUTE,768,Guarulhos,3518800
27921,VILA RUTH,567,Poá,3539806
27923,VILA RUY BARBOSA,696,Jundiaí,3525904
27924,VILA RUZ PERES,791,Indaiatuba,3520509
27925,VILA SÁ,588,Ourinhos,3534708
27926,VILA SABATINO,768,Guarulhos,3518800
27928,VILA SABIÁ,431,Sorocaba,3552205
27929,VILA SABRINA,412,São Paulo,3550308
27930,VILA SACADURA CABRAL,446,Santo André,3547809
27932,VILA SACRA FAMÍLIA,2126,Nova Iguaçu,3303500
27933,VILA SADIA,3358,Várzea Grande,5108402
27934,VILA SADOKIM,768,Guarulhos,3518800
27935,VILA SAFÁRI (FAZENDINHA),444,Santana de Parnaíba,3547304
27936,VILA SAGRADO CORAÇÃO DE MARIA,676,Mogi das Cruzes,3530607
27937,VILA SAGRES,2174,Belford Roxo,3300456
27938,VILA SAIAGO,768,Guarulhos,3518800
27939,VILA SAIBREIRO,535,Rio Claro,3543907
27940,VILA SALÉM,732,Itapetininga,3522307
27941,VILA SALERMO,696,Jundiaí,3525904
27942,VILA SALETE,412,São Paulo,3550308
27943,VILA SALICA,4045,Itabira,3131703
27945,VILA SALMEM,3379,Rondonópolis,5107602
27946,VILA SALOMÉ,2529,Cambé,4103701
27947,VILA SAMARITANA,946,Bauru,3506003
27948,VILA SAMPAIO,2581,Arapongas,4101507
27949,VILA SAMPAIO,412,São Paulo,3550308
27950,VILA SAMPAIO BUENO,689,Jaú,3525300
27951,VILA SAN MARINO,706,Limeira,3526902
27952,VILA SAN MARTIN,861,Campinas,3509502
27953,VILA SAN REMO I,2337,Piraquara,4119509
27954,VILA SANCHES,965,Andradina,3502101
27955,VILA SÂNDANO,588,Ourinhos,3534708
27956,VILA SANDERSON,947,Bebedouro,3506102
27957,VILA SANT ANNA,768,Guarulhos,3518800
27958,VILA SANTA,4877,Aparecida de Goiânia,5201405
27959,Vila Santa Adélia,460,São João da Boa Vista,3549102
27960,VILA SANTA ADELIA,385,Tatuí,3554003
27961,VILA SANTA ALICE,2164,Duque de Caxias,3301702
27962,VILA SANTA AMÁLIA,398,Tupã,3555000
27963,VILA SANTA AMÉLIA,2147,Japeri,3302270
27966,VILA SANTA BÁRBARA,741,Itaquaquecetuba,3523107
27967,VILA SANTA BRANCA (VENDA NOVA),4352,Belo Horizonte,3106200
27969,VILA SANTA CÂNDIDA,468,São José do Rio Preto,3549805
27971,VILA SANTA CATARINA,3539,Dourados,5003702
27973,VILA SANTA CATARINA,2137,Queimados,3304144
27974,VILA SANTA CATARINA,960,Americana,3501608
27975,VILA SANTA CATARINA,412,São Paulo,3550308
27976,VILA SANTA CATARINA,347,Várzea Paulista,3556503
27977,VILA SANTA CATARINA,3379,Rondonópolis,5107602
27978,VILA SANTA CATARINA,902,Botucatu,3507506
27979,Vila Santa Cecília,2139,Resende,3304201
27980,Vila Santa Cecília,2107,Volta Redonda,3306305
27981,Vila Santa Cecília,925,Assis,3504008
27983,Vila Santa Cecília,705,Lençóis Paulista,3526803
27984,Vila Santa Cecília,663,Mauá,3529401
27986,VILA SANTA CLARA,926,Atibaia,3504107
27987,VILA SANTA CLARA,902,Botucatu,3507506
27988,VILA SANTA CLARA,767,Guarujá,3518701
27989,VILA SANTA CLARA,734,Itapevi,3522505
27990,VILA SANTA CLARA,744,Itatiba,3523404
27991,VILA SANTA CLARA,412,São Paulo,3550308
27992,VILA SANTA CLARA,398,Tupã,3555000
27993,VILA SANTA CLARA,946,Bauru,3506003
27994,VILA SANTA CRUZ,4689,Rio Verde,5218805
27995,VILA SANTA CRUZ,3933,Montes Claros,3143302
27996,VILA SANTA CRUZ,3782,Sabará,3156700
27997,VILA SANTA CRUZ,3582,Varginha,3170701
27998,VILA SANTA CRUZ,2514,Castro,4104907
27999,VILA SANTA CRUZ,2164,Duque de Caxias,3301702
28000,VILA SANTA CRUZ,811,Franca,3516200
28001,VILA SANTA CRUZ,744,Itatiba,3523404
28002,VILA SANTA CRUZ,662,Matão,3529302
28003,VILA SANTA CRUZ,675,Mococa,3530508
28004,VILA SANTA CRUZ,485,Santa Bárbara D´Oeste,3545803
28005,VILA SANTA CRUZ,468,São José do Rio Preto,3549805
28006,VILA SANTA CRUZ,4818,Goiânia,5208707
28007,VILA SANTA CRUZ,412,São Paulo,3550308
28008,Santa Cruz,4940,Aracruz,3200607
28009,VILA SANTA CRUZ (ZONA LESTE),412,São Paulo,3550308
28010,VILA SANTA DELFINA,412,São Paulo,3550308
28011,VILA SANTA DOROTHÉIA,3527,Campo Grande,5002704
28013,VILA SANTA EDWIGES,709,Lorena,3527207
28014,VILA SANTA EDWIGES,412,São Paulo,3550308
28015,VILA SANTA EDWIRGES,460,São João da Boa Vista,3549102
28016,VILA SANTA EFIGÊNIA,4818,Goiânia,5208707
28017,VILA SANTA ELISA,925,Assis,3504008
28018,VILA SANTA ELIZA,678,Mogi Mirim,3530805
28019,VILA SANTA EMÍLIA,385,Tatuí,3554003
28021,VILA SANTA EULALIA,412,São Paulo,3550308
28023,Vila Santa Fé,562,Pirassununga,3539301
28024,VILA SANTA FILOMENA,946,Bauru,3506003
28026,VILA SANTA FLORA,734,Itapevi,3522505
28028,VILA SANTA HELENA,4874,Anápolis,5201108
28029,VILA SANTA HELENA,4818,Goiânia,5208707
28030,VILA SANTA HELENA,2580,Apucarana,4101408
28032,VILA SANTA HELENA,2147,Japeri,3302270
28033,VILA SANTA HELENA,811,Franca,3516200
28034,VILA SANTA HELENA,676,Mogi das Cruzes,3530607
28035,VILA SANTA HELENA,567,Poá,3539806
28036,VILA SANTA HELENA,508,Presidente Prudente,3541406
28037,VILA SANTA HELENA,385,Tatuí,3554003
28038,VILA SANTA HELENA,398,Tupã,3555000
28041,VILA SANTA HELENA 3,2337,Piraquara,4119509
28045,VILA SANTA HELENA 8,2337,Piraquara,4119509
28046,Vila Santa Inês,960,Americana,3501608
28047,Vila Santa Inês,946,Bauru,3506003
28048,Vila Santa Inês,412,São Paulo,3550308
28049,VILA SANTA INEZ,398,Tupã,3555000
28050,VILA SANTA ISABEL,4874,Anápolis,5201108
28051,VILA SANTA ISABEL,4818,Goiânia,5208707
28052,VILA SANTA ISABEL,861,Campinas,3509502
28053,VILA SANTA ISABEL,870,Capão Bonito,3510203
28054,VILA SANTA ISABEL,732,Itapetininga,3522307
28055,VILA SANTA ISABEL,468,São José do Rio Preto,3549805
28056,VILA SANTA ISABEL,412,São Paulo,3550308
28057,VILA SANTA ISABEL,415,São Roque,3550605
28058,VILA SANTA IZABEL,4045,Itabira,3131703
28060,VILA SANTA IZABEL,2381,Maringá,4115200
28061,VILA SANTA IZABEL,930,Avaré,3504503
28062,VILA SANTA IZABEL,946,Bauru,3506003
28063,VILA SANTA IZABEL,913,Caçapava,3508504
28064,VILA SANTA IZABEL,508,Presidente Prudente,3541406
28066,VILA SANTA JOSEFA,706,Limeira,3526902
28067,VILA SANTA JÚLIA,677,Mogi Guaçu,3530706
28068,VILA SANTA LIBÂNIA,903,Bragança Paulista,3507605
28069,VILA SANTA LINA,706,Limeira,3526902
28070,VILA SANTA LORENA,2580,Apucarana,4101408
28072,Vila Santa Lúcia,946,Bauru,3506003
28073,Vila Santa Lúcia,874,Carapicuíba,3510609
28074,Vila Santa Lúcia,412,São Paulo,3550308
28076,VILA SANTA LUIZA,567,Poá,3539806
28077,VILA SANTA LUZIA,4378,Araxá,3104007
28078,VILA SANTA LUZIA,4217,Contagem,3118601
28079,VILA SANTA LUZIA,3881,Patos de Minas,3148004
28080,VILA SANTA LUZIA,3527,Campo Grande,5002704
28082,VILA SANTA LUZIA,946,Bauru,3506003
28083,VILA SANTA LUZIA,902,Botucatu,3507506
28085,VILA SANTA LUZIA,811,Franca,3516200
28086,VILA SANTA LUZIA,744,Itatiba,3523404
28087,VILA SANTA LUZIA,678,Mogi Mirim,3530805
28088,VILA SANTA LUZIA,456,São Bernardo do Campo,3548708
28089,VILA SANTA LUZIA,438,Taboão da Serra,3552809
28090,VILA SANTA LUZIA,385,Tatuí,3554003
28091,VILA SANTA LUZIA,367,Araguaína,1702109
28092,VILA SANTA LUZIA,4779,Luziânia,5212501
28093,VILA SANTA MADRE CABRINI,458,São Carlos,3548906
28094,VILA SANTA MARGARIDA,806,Ferraz de Vasconcelos,3515707
28095,VILA SANTA MARIA,4874,Anápolis,5201108
28096,VILA SANTA MARIA,4773,Jataí,5211909
28098,VILA SANTA MARIA,2337,Piraquara,4119509
28099,VILA SANTA MARIA,2173,Barra Mansa,3300407
